_key	r	g	b	hue	sat_1	value	lumo	sat_2	red	green	blue	yellow	cyan	magenta	orange	indigo	black	white	unknown	grey
NiGHTS - Journey of Dreams.jpg	92	67	114	271.91	0.41	0	0.35	0.26	17	0	184	0	0	225	0	440	12311	1962	42368	832
NiGHTS into Dreams.jpg	77	90	113	218.33	0.32	0	0.37	0.19	33	0	6	54	399	9	67	9	10193	1951	42795	405
Nihilumbra.jpg	38	19	51	275.62	0.63	0	0.14	0.46	0	0	0	0	0	0	0	1099	22200	845	42252	948
Nine Sols.jpg	127	80	54	21.37	0.57	0	0.35	0.4	2031	0	0	18	12	0	3993	0	5361	180	42701	499
Ninja Gaiden - Dragon Sword.jpg	134	67	47	13.79	0.65	1	0.35	0.48	5351	0	0	803	0	0	2487	0	11933	1173	42856	344
Ninja Gaiden 3 Razors Edge.jpg	59	39	29	20	0.51	0	0.17	0.34	55	0	0	0	0	0	23	0	26475	811	42508	692
Ninja Gaiden Sigma 2.jpg	52	55	62	222	0.16	0	0.22	0.09	0	0	0	0	0	0	0	0	24213	2509	40714	2486
Ninja Gaiden Sigma.jpg	86	48	33	16.98	0.62	0	0.23	0.45	1776	0	0	294	0	0	1660	0	21474	617	42979	221
Ninjatown.jpg	150	163	134	86.9	0.18	1	0.58	0.14	3911	7	0	2	0	0	281	0	1926	8032	40975	2225
Nioh 2.jpg	108	90	82	18.46	0.24	0	0.37	0.14	153	0	0	202	0	0	278	0	13857	2912	35688	7512
Nioh.jpg	91	89	101	250	0.12	0	0.37	0.06	95	0	0	0	2	0	2	0	14492	5588	41461	1739
Nippon Marathon.jpg	200	170	53	47.76	0.74	1	0.5	0.58	61	0	0	155	0	29	18548	0	89	1044	43079	121
No Man's Sky.jpg	120	151	131	141.29	0.21	1	0.53	0.13	22	0	0	0	188	0	210	0	452	1570	42430	770
No More Heroes 2- Desperate Struggle.jpg	163	135	67	42.5	0.59	1	0.45	0.42	43	0	0	14538	0	0	1613	0	8302	2000	41191	2009
No More Heroes 3.jpg	160	104	118	345	0.35	1	0.52	0.23	6374	0	0	5	0	0	547	6	838	3683	43011	189
No More Heroes.jpg	150	121	118	5.62	0.21	1	0.53	0.13	3946	0	0	0	0	0	0	0	9832	13265	38368	4832
No One Lives Forever 2 - A Spy in H.A.R.M.'s Way.jpg	72	70	61	49.09	0.15	0	0.26	0.08	776	0	64	1030	32	0	3966	0	19259	1018	42704	496
No One Lives Forever.jpg	203	128	67	26.91	0.67	1	0.53	0.57	8422	0	0	3565	0	0	10629	0	1547	1953	42840	360
No Straight Roads.jpg	111	104	146	250	0.29	1	0.49	0.17	18	0	9	0	0	7	4	86	3458	4295	42704	496
No Sun To Worship.jpg	40	37	30	42	0.25	0	0.14	0.14	0	0	0	0	0	0	0	0	33787	0	42902	298
No Umbrellas Allowed.jpg	127	98	132	291.18	0.26	1	0.45	0.15	10	0	0	27	0	1	0	230	1103	5313	42885	315
Nobody Saves the World.jpg	114	99	76	36.32	0.33	0	0.37	0.2	98	0	0	13	0	0	215	0	9868	2107	41855	1345
Noctuary.jpg	123	100	106	344.35	0.19	0	0.44	0.1	0	0	0	0	0	0	3	0	7913	8509	42865	335
Nocturnal.jpg	58	53	49	26.67	0.16	0	0.21	0.08	0	0	0	108	0	0	318	0	24192	265	41969	1231
Northgard.jpg	96	95	86	54	0.1	0	0.36	0.05	0	0	0	0	0	0	0	0	2078	101	33323	9877
Nuts.jpg	65	50	36	28.97	0.45	0	0.2	0.29	0	0	0	0	0	0	0	0	13443	0	42866	334
Oblivion Override.jpg	93	89	100	261.82	0.11	0	0.37	0.06	39	0	0	0	1063	21	0	0	12055	3643	41701	1499
Obscure - The Aftermath.jpg	61	73	73	180	0.16	0	0.26	0.09	0	11	56	0	0	0	0	0	19283	1757	42507	693
ObsCure.jpg	203	202	191	55	0.06	1	0.77	0.1	10	0	0	0	0	0	0	0	2365	28149	43090	110
Octodad - Dadliest Catch.jpg	123	122	111	55	0.1	0	0.46	0.05	0	0	0	14	0	0	2007	0	1077	2269	40608	2592
Octopath Traveler II.jpg	71	75	82	218.18	0.13	0	0.3	0.07	0	0	40	52	8	0	526	0	8230	874	41808	1392
Octopath Traveler.jpg	110	103	94	33.75	0.15	0	0.4	0.08	18	0	0	0	0	0	0	0	11184	2963	36294	6906
Oddworld - Abe's Exoddus.jpg	184	114	31	32.55	0.83	1	0.42	0.71	6264	0	0	3481	0	0	12065	0	1683	210	43089	111
Oddworld - Abe's Oddysee.jpg	39	28	27	5	0.31	0	0.13	0.18	4	0	0	19	0	1	35	0	28165	6	43015	185
Oddworld - Munchs Oddysee.jpg	115	137	79	82.76	0.42	1	0.42	0.27	8	59	0	1285	0	0	126	0	2248	1203	42629	571
Oddworld - New 'n' Tasty.jpg	113	91	49	39.38	0.57	0	0.32	0.4	163	0	0	145	0	0	1743	0	4097	530	41713	1487
Oddworld - Soulstorm.jpg	135	102	90	16	0.33	1	0.44	0.2	7	0	0	0	0	0	115	0	243	812	42708	492
Oddworld - Stranger's Wrath.jpg	113	106	76	48.65	0.33	0	0.37	0.2	0	0	0	0	0	0	0	0	13500	769	42434	766
Odin Sphere Leifthrasir.jpg	111	114	127	228.75	0.13	0	0.47	0.07	41	0	247	13	571	0	407	19	2265	1306	42172	1028
Odin Sphere Leifthrasir_2.jpg	73	75	102	235.86	0.28	0	0.34	0.17	60	0	1032	11	0	0	166	0	11327	2185	40391	2809
Of Orcs and Men.jpg	85	52	38	17.87	0.55	0	0.24	0.38	42	0	0	0	0	0	71	0	18651	452	43196	4
Ogre Battle 64 - Person of Lordly Caliber.jpg	165	70	35	16.15	0.79	1	0.39	0.65	11293	0	0	0	0	0	7166	0	3722	1452	42895	305
Ogu and the Secret Forest.jpg	115	148	164	199.59	0.3	1	0.55	0.21	160	0	14	26	42	0	3	0	2062	5727	40420	2780
Okage - Shadow King.jpg	96	86	59	43.78	0.39	0	0.3	0.24	0	0	0	1367	0	0	1000	0	15380	2663	43162	38
Okami.jpg	190	154	136	20	0.28	1	0.64	0.29	5554	0	0	0	0	0	525	0	3301	7870	42202	998
Okamiden.jpg	183	161	140	29.3	0.23	1	0.63	0.23	898	0	0	11	0	0	12	0	3252	7231	42658	542
Old Man's Journey.jpg	156	146	127	39.31	0.19	1	0.55	0.13	495	0	0	0	681	0	515	0	26	2063	42434	766
OlliOlli World.jpg	165	135	136	358	0.18	1	0.59	0.14	4499	3	0	20	273	0	34	0	1030	4407	42985	215
Omensight.jpg	50	130	134	182.86	0.63	1	0.36	0.46	0	0	0	0	7685	0	0	0	9700	1402	43140	60
Omno.jpg	145	150	187	232.86	0.22	1	0.65	0.24	0	0	0	0	0	0	0	0	423	6980	43190	10
OMORI.jpg	201	202	206	228	0.02	1	0.8	0.05	0	0	0	0	0	0	0	0	3529	32909	39193	4007
One More Gate - A Wakfu Legend.jpg	115	107	115	300	0.07	0	0.44	0.04	0	0	0	0	0	0	5	0	8680	3985	39284	3916
One Piece - Grand Adventure.jpg	115	120	129	218.57	0.11	1	0.48	0.06	1022	0	53	144	0	0	557	3	871	1922	42450	750
One Piece - Pirate Warriors 3.jpg	140	107	85	24	0.39	1	0.44	0.24	476	0	0	708	0	0	2472	0	4758	1348	42380	820
One Piece - Pirate Warriors 4.jpg	93	68	70	355.2	0.27	0	0.32	0.16	347	0	0	1	0	0	217	0	11784	1099	41834	1366
One Piece Odyssey.jpg	124	154	170	200.87	0.27	1	0.58	0.21	3	0	0	0	0	0	0	0	3034	7054	41186	2014
One Step from Eden.jpg	198	198	203	240	0.02	1	0.79	0.05	0	0	0	0	36	1	0	0	99	25664	42239	961
One Way the Elevator.jpg	160	162	148	68.57	0.09	1	0.61	0.07	57	0	0	0	1756	0	5	0	387	8030	42867	333
Oneiros.jpg	144	125	111	25.45	0.23	1	0.5	0.13	475	0	0	9	38	0	10	0	6841	2456	41379	1821
OneShot.jpg	213	218	219	190	0.03	1	0.85	0.08	0	0	0	0	285	0	0	0	0	40176	42064	1136
Oni.jpg	127	133	137	204	0.07	1	0.52	0.04	0	0	0	0	0	0	45	0	5140	9782	40451	2749
Onimusha 2 Samurai's Destiny.jpg	101	81	67	24.71	0.34	0	0.33	0.2	820	0	0	10	0	0	183	0	15351	3616	41019	2181
Onimusha 3 Demon Siege.jpg	95	78	53	35.71	0.44	0	0.29	0.28	567	0	0	876	0	0	840	0	18194	430	40873	2327
Onimusha Warlords.jpg	83	24	37	346.78	0.71	0	0.21	0.55	1329	0	0	0	0	0	64	0	14314	333	43100	100
Oninaki.jpg	119	118	119	-1	0.01	0	0.46	0	0	0	0	0	0	0	0	0	5967	4348	37607	5593
Ori and the Blind Forest.jpg	46	94	140	209.36	0.67	1	0.36	0.51	0	0	252	0	1501	0	0	0	6680	1467	42968	232
Ori and the Will of the Wisps.jpg	86	77	159	246.59	0.52	1	0.46	0.35	0	0	926	0	0	48	0	252	2295	1962	43199	1
Othercide.jpg	36	23	23	0	0.36	0	0.12	0.22	706	0	0	0	0	0	0	0	32434	642	38548	4652
Our Adventurer Guild.jpg	125	144	164	210.77	0.24	1	0.57	0.18	66	0	0	0	0	0	2	0	736	3351	37685	5515
Out of Space.jpg	103	78	104	297.69	0.25	0	0.36	0.14	1178	0	0	12	5	1	257	0	11994	6429	43007	193
Out There.jpg	83	56	97	279.51	0.42	0	0.3	0.27	533	0	186	9	0	2	6	69	8407	1526	43020	180
Outer Wilds.jpg	39	43	40	135	0.09	0	0.16	0.05	10	0	0	44	53	0	343	0	26368	2	41406	1794
Outland.jpg	114	100	93	20	0.18	0	0.41	0.1	4391	0	0	299	851	0	3682	0	7856	2178	42474	726
Outlast.jpg	55	67	45	92.73	0.33	0	0.22	0.2	0	0	0	0	0	0	0	0	13299	378	43200	0
Overboard.jpg	85	90	97	215	0.12	0	0.36	0.07	99	0	0	750	0	0	997	0	6129	1573	42704	496
Overcooked 2.jpg	115	140	138	175.2	0.18	1	0.5	0.1	15	0	0	424	2328	0	2044	0	1768	3995	42699	501
Overcooked.jpg	112	97	90	19.09	0.2	0	0.4	0.11	219	0	1	1225	1	0	1239	14	3397	3626	42870	330
Overcrowd - A Commute 'Em Up.jpg	147	140	110	48.65	0.25	1	0.5	0.15	166	0	6	309	19	0	845	0	2424	1791	42142	1058
Overlord + Raising Hell.jpg	91	55	35	21.43	0.62	0	0.25	0.44	4	0	0	5	0	0	712	0	13826	220	43092	108
Owlboy.jpg	132	164	165	181.82	0.2	1	0.58	0.15	0	1119	2	302	398	0	243	0	1249	6389	42857	343
OXENFREE II Lost Signals.jpg	74	94	105	201.29	0.3	0	0.35	0.17	0	0	0	0	0	0	0	0	9830	981	41844	1356
Oxenfree.jpg	55	56	33	62.61	0.41	0	0.17	0.26	0	0	0	0	0	0	98	0	22970	9	43011	189
Oxygen Not Included.jpg	92	132	124	168	0.3	1	0.44	0.18	180	0	0	93	340	0	154	0	2002	3094	42206	994
P.T..jpg	68	91	79	148.7	0.25	0	0.31	0.14	0	0	0	0	0	0	0	0	15886	2464	42290	910
Pacific Drive.jpg	47	87	102	196.36	0.54	0	0.29	0.37	22	0	0	0	0	0	5	0	8074	2786	43110	90
Pandora's Tower.jpg	88	81	77	21.82	0.13	0	0.32	0.07	0	0	0	14	0	0	187	0	12983	2228	40786	2414
Panzer Dragoon.jpg	138	128	146	273.33	0.12	1	0.54	0.08	0	0	0	139	0	0	125	28	3103	11743	38533	4667
Paper Beast.jpg	140	86	83	3.16	0.41	1	0.44	0.26	936	0	0	0	0	0	187	0	6267	604	42577	623
Paper Mario - Sticker Star.jpg	190	162	103	40.69	0.46	1	0.57	0.4	1329	0	1	2703	14	0	5971	0	340	3823	42391	809
Paper Mario - The Thousand-Year Door.jpg	168	145	119	31.84	0.29	1	0.56	0.22	1599	3	195	1078	0	0	1013	0	3390	3905	41093	2107
Paper Mario The Origami King.jpg	149	161	154	145	0.07	1	0.61	0.06	1035	89	57	613	2551	0	1039	65	891	7683	42088	1112
Paper Mario.jpg	185	167	127	41.38	0.31	1	0.61	0.29	649	0	0	327	0	0	1680	4	532	6112	42025	1175
Paperboy.jpg	150	135	117	32.73	0.22	1	0.52	0.14	945	0	28	27	0	0	350	0	4965	2540	41924	1276
Papers Please.jpg	57	50	46	21.82	0.19	0	0.2	0.11	146	0	0	0	0	0	0	0	26640	4490	37498	5702
Papetura.jpg	158	88	53	20	0.66	1	0.41	0.5	135	0	0	0	0	0	3547	0	232	1001	43195	5
Papo & Yo.jpg	98	107	132	224.12	0.26	1	0.45	0.15	0	0	0	0	0	0	0	0	14928	6720	42618	582
Paquerette Down the Bunburrows.jpg	91	37	63	331.11	0.59	0	0.25	0.42	0	0	0	0	0	0	0	0	3261	1475	43064	136
Paradise Killer.jpg	105	99	117	260	0.15	0	0.42	0.08	161	0	1	17	24	404	129	1	7705	3565	42532	668
PaRappa the Rapper 2.jpg	189	180	164	38.4	0.13	1	0.69	0.16	969	2	0	1201	13	0	2667	0	733	17991	42312	888
Parasite Eve II.jpg	145	132	115	34	0.21	1	0.51	0.12	0	0	0	0	0	0	5	0	3907	3006	41226	1974
Parasite Eve.jpg	201	163	146	18.55	0.27	1	0.68	0.34	51	0	0	15	0	0	1666	0	377	8763	41142	2058
Partisans 1941.jpg	54	48	48	0	0.11	0	0.2	0.06	0	0	0	0	0	0	0	0	27649	927	36472	6728
Party Hard 2.jpg	125	124	153	242.07	0.19	1	0.54	0.12	251	0	218	2	6	575	508	0	3386	7123	42803	397
Party Hard.jpg	69	24	109	271.76	0.78	0	0.26	0.64	1886	0	1916	0	670	608	320	4313	10126	36	43200	0
Patapon 2.jpg	126	116	144	261.43	0.19	1	0.51	0.11	1	0	0	0	0	0	0	0	8909	2910	42203	997
Patapon 3.jpg	103	179	200	192.99	0.48	1	0.59	0.47	111	0	0	0	804	0	15	0	2311	2485	42900	300
Patapon.jpg	166	105	39	31.18	0.77	1	0.4	0.62	2	0	0	1	0	0	23690	0	12936	990	42662	538
Path of Giants.jpg	101	130	108	134.48	0.22	1	0.45	0.13	0	104	0	1431	1758	0	883	0	2061	5733	42064	1136
Path of the Midnight Sun.jpg	82	64	57	16.8	0.3	0	0.27	0.18	69	0	0	0	0	0	63	0	14860	836	41583	1617
Pathfinder - Kingmaker.jpg	72	69	60	45	0.17	0	0.26	0.09	0	0	0	3	0	0	275	0	13243	338	37241	5959
Pathfinder - Wrath of the Righteous.jpg	83	80	85	276	0.06	0	0.32	0.03	1	0	0	30	1	0	482	0	10276	622	40112	3088
Pathfinder - Wrath of the Righteous_2.jpg	63	31	64	298.18	0.52	0	0.19	0.35	0	0	3	0	0	0	0	103	22041	352	43195	5
Pathway.jpg	206	178	111	42.32	0.46	1	0.62	0.49	5	1	0	5	0	0	675	0	1545	3715	42712	488
Peaky Blinders - Mastermind.jpg	63	52	44	25.26	0.3	0	0.21	0.18	0	0	0	0	0	0	19	0	26877	1574	41358	1842
Peglin.jpg	84	142	118	155.17	0.41	1	0.44	0.26	1234	0	0	0	170	0	0	0	1331	3982	43078	122
Penny's Big Breakaway.jpg	170	163	168	317.14	0.04	1	0.65	0.04	1416	0	413	418	583	0	2422	29	15	5846	42832	368
Pentiment.jpg	53	36	23	26	0.57	0	0.15	0.39	77	0	0	0	0	0	523	0	30718	0	42979	221
Pepper Grinder.jpg	124	152	151	177.86	0.18	1	0.54	0.12	725	3	0	3	675	0	330	0	927	2822	41993	1207
Pepsiman.jpg	72	101	153	218.52	0.53	1	0.44	0.36	150	0	172	0	0	0	0	3	4207	2337	43128	72
Perennial Order.jpg	29	6	71	261.23	0.92	0	0.15	0.84	69	0	0	0	0	0	0	79	17543	205	43170	30
Perfect Dark.jpg	26	24	27	280	0.11	0	0.1	0.06	4	0	8	16	0	0	93	0	32642	90	42975	225
Persona - Revelations.jpg	61	46	48	352	0.25	0	0.21	0.14	1938	0	0	0	26	0	0	0	22641	214	40600	2600
Persona 2 - Eternal Punishment.jpg	152	124	123	2.07	0.19	1	0.54	0.12	44	0	0	0	0	0	0	0	5564	5411	42036	1164
Persona 2 - Innocent Sin.jpg	142	137	146	273.33	0.06	1	0.55	0.04	146	0	0	0	0	0	67	0	8939	14156	38122	5078
Persona 3 Reload.jpg	67	93	129	214.84	0.48	1	0.38	0.32	58	0	33	0	101	0	0	0	9884	2529	42832	368
Persona 3.jpg	97	128	161	210.94	0.4	1	0.51	0.25	0	0	0	0	0	0	0	0	1052	7614	42882	318
Persona 4 Golden.jpg	117	116	99	56.67	0.15	0	0.42	0.08	555	0	202	1119	60	0	379	0	10446	6887	40366	2834
Persona 5 Royal.jpg	123	95	89	10.59	0.28	0	0.42	0.16	461	0	0	2	2	0	80	0	6250	3666	40260	2940
Persona 5 Strikers.jpg	90	77	92	292	0.16	0	0.33	0.09	1473	0	0	0	27	0	162	0	8606	1796	42200	1000
Persona 5.jpg	108	79	81	355.86	0.27	0	0.37	0.16	1417	0	0	0	0	0	22	0	12029	2684	40921	2279
Persona Q - Shadow of the Labyrinth.jpg	122	95	101	346.67	0.22	0	0.43	0.12	126	0	0	95	0	0	209	2	7040	4607	41188	2012
Phantasy Star Zero.jpg	103	114	149	225.65	0.31	1	0.49	0.18	0	0	0	0	0	0	0	0	3165	4619	41601	1599
Phoenix Point.jpg	93	97	95	150	0.04	0	0.37	0.02	130	0	0	4	40	0	213	0	8805	2722	39216	3984
Phoenix Wright - Ace Attorney - Trials and Tribulations.jpg	146	151	156	210	0.06	1	0.59	0.05	7	0	0	47	0	0	56	0	2682	15036	41782	1418
Phoenix Wright - Ace Attorney Trilogy.jpg	142	137	141	312	0.04	1	0.55	0.02	0	0	0	65	0	0	12	0	4684	13536	39297	3903
Phoenix Wright - Ace Attorney.jpg	152	150	152	300	0.01	1	0.59	0.01	11	0	4	13	0	0	1	0	8726	17113	40599	2601
Phoenix Wright Ace Attorney - Dual Destinies.jpg	116	112	119	274.29	0.06	0	0.45	0.03	53	0	0	12	0	0	251	0	3868	4252	42112	1088
Phoenix Wright Ace Attorney - Justice For All.jpg	190	172	151	32.31	0.21	1	0.67	0.23	65	0	0	71	26	0	5667	0	2235	17218	41989	1211
Phoenix Wright Ace Attorney - Spirit of Justice.jpg	151	134	148	310.59	0.11	1	0.56	0.08	8	0	0	280	0	0	123	10	2440	9823	42258	942
Phoenotopia Awakening.jpg	88	86	109	245.22	0.21	0	0.38	0.12	25	0	6	49	328	0	155	0	5964	341	43083	117
Picross 3D.jpg	215	223	224	186.67	0.04	1	0.86	0.13	25	0	0	0	6	0	290	0	31	33134	43137	63
Pikmin 2.jpg	117	110	78	49.23	0.33	0	0.38	0.2	1552	0	0	2	0	52	73	47	3655	1101	43039	161
Pikmin 3.jpg	141	158	110	81.25	0.3	1	0.53	0.2	145	0	0	385	0	0	145	0	1500	6328	42839	361
Pikmin 4.jpg	139	149	132	95.29	0.11	1	0.55	0.07	86	36	70	317	20	0	816	0	1808	5670	41509	1691
Pikmin.jpg	123	130	108	79.09	0.17	1	0.47	0.09	429	171	240	373	0	0	358	0	866	1475	39615	3585
Pilgrims.jpg	69	48	23	32.61	0.67	0	0.18	0.5	6	0	0	0	0	0	391	0	22119	98	43198	2
Pillars of Eternity II Deadfire.jpg	197	196	194	40	0.02	1	0.77	0.03	1	0	0	0	0	0	0	0	515	24505	40441	2759
Pillars of Eternity.jpg	96	57	62	352.31	0.41	0	0.3	0.25	903	0	0	0	0	0	40	0	16280	1943	42705	495
Pilotwings 64.jpg	99	130	161	210	0.39	1	0.51	0.25	130	0	2	71	9	0	589	0	940	3449	37526	5674
Pinstripe.jpg	40	36	45	266.67	0.2	0	0.16	0.11	0	0	0	0	0	0	0	0	32794	802	41054	2146
Pizza Tower.jpg	143	103	112	346.5	0.28	1	0.48	0.16	676	1	2	26	0	0	360	13	2894	2253	42944	256
Planescape Torment.jpg	29	31	65	236.67	0.55	0	0.18	0.38	40	0	0	0	0	0	155	0	19616	6	43171	29
Planet Coaster.jpg	84	115	139	206.18	0.4	1	0.44	0.25	35	0	0	60	0	0	106	6	3180	1749	42382	818
Planet of Lana.jpg	123	185	177	172.26	0.34	1	0.6	0.31	0	0	0	0	6	0	0	0	662	6723	43187	13
Planetary Annihilation - TITANS.jpg	90	65	56	15.88	0.38	0	0.29	0.23	59	0	0	15	0	0	1232	0	21084	3897	42095	1105
PlateUp.jpg	183	146	106	31.17	0.42	1	0.57	0.35	110	0	0	1051	0	0	13023	0	297	4654	42475	725
Plushie from the Sky.jpg	132	168	199	207.76	0.34	1	0.65	0.37	7	0	133	0	64	0	21	0	0	8469	43183	17
Pocket Bravery.jpg	129	100	92	12.97	0.29	1	0.43	0.17	1460	0	149	1890	245	0	3069	1	7787	3392	43157	43
Point Blank DS.jpg	213	190	155	36.21	0.27	1	0.72	0.41	201	0	18	2457	0	0	2383	0	2145	13972	42906	294
Pokemon Legends Arceus.jpg	133	145	140	155	0.08	1	0.55	0.05	59	0	0	0	0	0	125	0	2476	4856	41182	2018
Pokemon Sword Shield.jpg	148	169	174	191.54	0.15	1	0.63	0.14	0	0	0	452	38	0	103	0	408	12424	42532	668
Pokemon Ultra Moon.jpg	97	99	117	234	0.17	0	0.42	0.09	0	0	0	439	0	0	227	11	12970	6745	38193	5007
Pokemon Ultra Sun.jpg	127	104	84	27.91	0.34	0	0.41	0.2	1545	0	0	543	0	0	2212	0	13688	6741	39868	3332
Pokémon - HeartGold Version.jpg	199	162	90	39.63	0.55	1	0.57	0.49	58	0	1	1847	0	0	9270	0	521	1714	43113	87
Pokémon Black and White 2.jpg	87	108	113	191.54	0.23	0	0.39	0.13	0	0	0	673	22	0	386	0	10889	3458	41165	2035
Pokémon Black and White.jpg	149	152	148	105	0.03	1	0.59	0.02	0	0	0	728	0	0	411	0	6401	18431	34232	8968
Pokémon Conquest.jpg	130	115	110	15	0.15	1	0.47	0.08	400	0	0	337	38	0	349	14	5144	3225	41197	2003
Pokémon Diamond and Pearl.jpg	77	95	105	201.43	0.27	0	0.36	0.15	0	0	0	311	0	0	851	0	9989	2840	41147	2053
Pokémon Mystery Dungeon - Blue Rescue Team.jpg	81	102	121	208.5	0.33	0	0.4	0.2	2	0	3	765	21	0	766	0	3751	1122	42934	266
Pokémon Mystery Dungeon - Explorers of Darkness.jpg	95	88	87	7.5	0.08	0	0.36	0.04	213	0	0	1033	0	0	910	0	9118	1792	41595	1605
Pokémon Mystery Dungeon - Explorers of Sky.jpg	151	167	155	135	0.1	1	0.62	0.08	163	0	0	1537	0	0	2434	0	635	3588	42788	412
Pokémon Platinum Version.jpg	128	108	99	18.62	0.23	1	0.45	0.13	1200	0	1	796	0	0	566	0	5992	3138	35542	7658
Pokémon Ranger - Guardian Signs.jpg	162	174	156	100	0.1	1	0.65	0.1	14	0	0	1382	970	0	511	0	860	8191	42502	698
Pokémon Ranger - Shadows of Almia.jpg	140	150	129	88.57	0.14	1	0.55	0.09	395	2	1	2221	139	0	1912	0	2507	5982	41823	1377
Pokémon Ranger.jpg	165	174	153	85.71	0.12	1	0.64	0.11	0	2	0	1364	1	0	935	0	780	10952	42494	706
Pokémon Snap.jpg	172	115	101	11.83	0.41	1	0.54	0.3	9174	0	0	1268	0	0	875	1	3973	9469	42105	1095
Pokémon Stadium 2.jpg	160	157	144	48.75	0.1	1	0.6	0.08	1436	0	0	604	0	0	337	0	468	8840	42929	271
Pokémon Stadium.jpg	158	123	102	22.5	0.35	1	0.51	0.22	5203	0	0	937	0	0	3392	0	1908	6204	42542	658
Pokémon Sun.jpg	197	155	116	28.89	0.41	1	0.61	0.41	1138	0	0	1648	0	0	5804	0	1146	11956	41636	1564
Pokémon X.jpg	160	183	172	151.3	0.13	1	0.67	0.14	26	0	0	552	16	0	300	0	710	12597	40938	2262
Portal 2.jpg	93	121	135	200	0.31	1	0.45	0.18	0	0	0	329	90	0	260	0	9561	6366	42819	381
Portal Reloaded.jpg	55	60	51	93.33	0.15	0	0.22	0.08	0	0	0	0	0	0	95	0	24462	2148	34446	8754
Portal Revolution.jpg	50	58	65	208	0.23	0	0.23	0.13	33	0	0	0	0	0	0	0	29114	1011	42472	728
Portal.jpg	72	87	98	205.38	0.27	0	0.33	0.15	0	0	0	0	4	0	0	0	11193	4289	42676	524
Potion Craft Alchemist Simulator.jpg	153	121	86	31.34	0.44	1	0.47	0.28	0	0	0	0	0	0	0	0	262	0	43200	0
Potion Permit.jpg	151	148	129	51.82	0.15	1	0.55	0.1	385	5	0	33	5	0	59	0	559	3609	42212	988
Potionomics.jpg	110	88	83	11.11	0.25	0	0.38	0.14	47	0	0	0	0	0	115	0	6581	132	42782	418
Power Stone Collection.jpg	209	180	169	16.5	0.19	1	0.74	0.3	3129	137	13	1282	14	0	1056	0	340	22691	42494	706
PowerWash Simulator.jpg	128	140	136	160	0.09	1	0.53	0.05	564	0	0	0	29	0	17	0	3569	7501	42492	708
Praey for the Gods.jpg	130	158	174	201.82	0.25	1	0.6	0.21	0	0	0	0	0	0	0	0	1876	4825	43010	190
Prey.jpg	57	64	82	223.2	0.3	0	0.27	0.18	0	0	0	0	0	0	0	0	14180	456	42830	370
Primal.jpg	49	49	40	60	0.18	0	0.17	0.1	6	0	0	0	0	0	2	0	26788	172	42802	398
Prince of Persia - The Forgotten Sands.jpg	145	136	128	28.24	0.12	1	0.54	0.07	0	0	0	0	0	0	6	0	4576	10925	38677	4523
Prince of Persia - The Lost Crown.jpg	122	155	167	196	0.27	1	0.57	0.2	0	0	163	0	921	0	6	0	371	4164	42720	480
Prince of Persia - The Sands of Time.jpg	96	96	63	60	0.34	0	0.31	0.21	0	0	0	645	0	0	781	0	12726	1139	42864	336
Prince of Persia - The Two Thrones.jpg	160	147	127	36.36	0.21	1	0.56	0.15	22	0	0	0	0	0	8	0	7377	12232	41236	1964
Prince of Persia - Warrior Within.jpg	88	80	80	0	0.09	0	0.33	0.05	579	0	0	0	0	0	7	0	14885	3474	37378	5822
Prince of Persia.jpg	132	98	84	17.5	0.36	1	0.42	0.22	1711	0	0	80	0	0	622	0	6207	3478	40162	3038
Princess Peach Showtime!.jpg	161	149	159	310	0.07	1	0.61	0.06	237	0	182	1033	884	152	1154	17	27	4843	43055	145
Profane.jpg	26	17	16	6	0.38	0	0.08	0.24	0	0	0	4	0	0	76	0	38097	0	42883	317
Professor Layton and the Azran Legacy.jpg	98	109	88	91.43	0.19	0	0.39	0.11	0	0	0	9	4	0	733	0	2081	1865	42635	565
Professor Layton and the Curious Village.jpg	136	114	83	35.09	0.39	1	0.43	0.24	25	0	0	0	0	0	819	0	2301	3310	43025	175
Professor Layton and the Diabolical Box.jpg	159	126	97	28.06	0.39	1	0.5	0.24	33	0	0	72	0	0	751	0	69	2232	42618	582
Professor Layton and the Last Specter.jpg	117	96	69	33.75	0.41	0	0.36	0.26	0	0	0	409	0	0	3569	0	3696	1483	41819	1381
Professor Layton and the Lost Future.jpg	147	118	59	40.23	0.6	1	0.4	0.43	17	0	0	1418	0	0	2818	0	256	831	43144	56
Professor Layton and The Miracle Mask.jpg	135	114	87	33.75	0.36	1	0.44	0.22	621	0	0	1311	0	0	1043	0	692	330	42141	1059
Professor Layton vs. Phoenix Wright - Ace Attorney.jpg	154	146	169	260.87	0.14	1	0.62	0.12	4	0	0	5	5	0	8	8	967	13477	41487	1713
Project Eden.jpg	189	185	159	52	0.16	1	0.68	0.19	0	0	0	446	0	0	155	0	303	12603	42656	544
Project Nimbus.jpg	151	130	130	0	0.14	1	0.55	0.09	45	0	0	0	0	0	1	0	1481	7702	41220	1980
Project Wingman.jpg	94	109	128	213.53	0.27	1	0.44	0.15	0	0	0	0	0	0	0	0	5157	1878	42425	775
Pronty.jpg	27	64	92	205.85	0.71	0	0.23	0.55	0	0	0	0	0	0	0	0	904	23	43114	86
