Index,Title,RED,GREEN,BLUE,CLUSTERS,HUE,SATURATION,VALUE,HUE,LUMO,SATURATION 2
1600,Princess Peach Showtime!,151.50,139.76,149.17,11.74,0.87,0.08,151.50,0.87,146,-0.04
1945,Splatoon 3,132.08,118.92,129.01,13.16,0.87,0.10,132.08,0.87,126,-0.05
1763,Saints Row IV,72.28,57.49,69.47,14.79,0.87,0.20,72.28,0.87,65,-0.12
986,Imp of the Sun,130.68,112.38,126.75,18.3,0.87,0.14,130.68,0.87,122,-0.08
236,Bloodstained - Ritual of the Night,65.16,45.12,60.17,20.04,0.87,0.31,65.16,0.87,55,-0.19
1845,Shin Megami Tensei V Vengeance,76.77,55.51,72.45,21.26,0.87,0.28,76.77,0.87,66,-0.16
1646,Rain World,64.99,43.51,60.89,21.48,0.87,0.33,64.99,0.87,54,-0.20
196,Beat Cop,91.88,62.69,85.64,29.19,0.87,0.32,91.88,0.87,77,-0.19
2532,XCOM Chimera Squad,105.20,71.27,96.85,33.93,0.87,0.32,105.20,0.87,88,-0.19
409,Crossing Souls,118.12,82.14,109.39,35.98,0.87,0.30,118.12,0.87,100,-0.18
164,Bang-On Balls - Chronicles,130.91,129.20,130.43,1.71,0.88,0.01,130.91,0.88,130,-0.01
894,Halo Reach,77.16,72.17,75.75,4.99,0.88,0.06,77.16,0.88,75,-0.03
1139,Lollipop Chainsaw,81.16,69.04,77.97,12.12,0.88,0.15,81.16,0.88,75,-0.08
2118,Tetris Effect,51.24,35.67,47.20,15.57,0.88,0.30,51.24,0.88,43,-0.18
2054,Switchball,140.73,122.81,135.19,17.92,0.88,0.13,140.73,0.88,132,-0.07
902,Hardcore Mecha,113.09,85.29,105.87,27.8,0.88,0.25,113.09,0.88,99,-0.14
52,Agent A - A Puzzle in Disguise,65.06,29.71,54.66,35.35,0.88,0.54,65.06,0.88,47,-0.38
2492,Wild Bastards,69.65,31.39,58.76,38.26,0.88,0.55,69.65,0.88,51,-0.39
2010,Suikoden II,168.09,165.87,167.28,2.22,0.89,0.01,168.09,0.89,167,-0.01
2061,Syndicate Wars,142.21,138.83,140.99,3.38,0.89,0.02,142.21,0.89,141,-0.01
747,Fire Emblem Awakening,150.02,143.71,147.96,6.31,0.89,0.04,150.02,0.89,147,-0.02
1309,Monster Hunter Freedom,120.36,113.86,118.01,6.5,0.89,0.05,120.36,0.89,117,-0.03
1517,Penny's Big Breakaway,159.95,152.82,157.50,7.13,0.89,0.04,159.95,0.89,156,-0.02
264,Brave Fencer Musashi,176.37,167.81,173.50,8.56,0.89,0.05,176.37,0.89,172,-0.03
1286,Mind Path to Thalamus,159.32,146.75,154.93,12.57,0.89,0.08,159.32,0.89,153,-0.04
51,Age of Wonders,43.70,28.99,38.76,14.71,0.89,0.34,43.70,0.89,36,-0.21
198,Before we Leave,127.46,111.74,122.57,15.72,0.89,0.12,127.46,0.89,120,-0.07
1170,Lunar Silver Star Harmony,123.66,104.77,116.69,18.89,0.89,0.15,123.66,0.89,114,-0.08
1001,Inkbound,71.98,51.45,64.80,20.53,0.89,0.29,71.98,0.89,62,-0.17
172,Baten Kaitos - Eternal Wings and the Lost Ocean,95.54,74.97,88.63,20.57,0.89,0.22,95.54,0.89,85,-0.12
853,Grandia II,72.88,50.48,65.51,22.4,0.89,0.31,72.88,0.89,62,-0.18
421,Curse of the Dead Gods,52.14,28.98,43.62,23.16,0.89,0.44,52.14,0.89,41,-0.29
1378,Neva,198.78,175.59,191.26,23.19,0.89,0.12,198.78,0.89,187,-0.06
621,El Hijo - A Wild West Tale,84.57,60.98,76.78,23.59,0.89,0.28,84.57,0.89,73,-0.16
82,Anomaly Agent,157.62,128.32,147.87,29.3,0.89,0.19,157.62,0.89,143,-0.10
2559,Young Souls,136.57,104.81,125.99,31.76,0.89,0.23,136.57,0.89,121,-0.13
1625,Punch Club,89.70,54.70,77.04,35,0.89,0.39,89.70,0.89,72,-0.25
752,Fire Emblem Warriors - Three Hopes,126.27,90.77,113.66,35.5,0.89,0.28,126.27,0.89,109,-0.17
1380,NeverAwake,136.08,78.56,115.18,57.52,0.89,0.42,136.08,0.89,107,-0.27
2320,Torchlight II,80.79,76.46,79.17,4.33,0.90,0.05,80.79,0.90,79,-0.03
2053,Svarog's Dream,25.94,15.91,22.10,10.03,0.90,0.39,25.94,0.90,21,-0.25
32,Active DBG Braves Rage,207.74,194.97,202.27,12.77,0.90,0.06,207.74,0.90,201,-0.03
155,Backbone,53.93,39.56,48.42,14.37,0.90,0.27,53.93,0.90,47,-0.16
1938,Spider-Man - Shattered Dimensions,89.40,74.02,83.68,15.38,0.90,0.17,89.40,0.90,82,-0.10
1285,Mighty Goose,84.55,67.68,77.48,16.87,0.90,0.20,84.55,0.90,76,-0.11
1727,River City Girls,132.61,111.20,124.56,21.41,0.90,0.16,132.61,0.90,122,-0.09
2012,Suikoden,75.36,53.03,66.21,22.33,0.90,0.30,75.36,0.90,64,-0.18
268,Breath of Fire III,113.98,87.14,103.12,26.84,0.90,0.24,113.98,0.90,101,-0.13
1821,Shadows of Doubt,128.19,95.41,115.10,32.78,0.90,0.26,128.19,0.90,112,-0.15
384,Costume Quest 2,102.53,66.26,88.62,36.27,0.90,0.35,102.53,0.90,84,-0.22
592,Duck Dodgers Starring Daffy Duck,148.34,110.09,133.45,38.25,0.90,0.26,148.34,0.90,129,-0.15
2386,UNDER NIGHT IN-BIRTH II Sys -Celes,125.17,78.84,107.33,46.33,0.90,0.37,125.17,0.90,102,-0.23
1899,Solar Ash,146.74,85.62,120.73,61.12,0.90,0.42,146.74,0.90,116,-0.27
2563,Ys IX - Monstrum Nox,130.39,126.42,128.60,3.97,0.91,0.03,130.39,0.91,128,-0.02
2404,Until Then,83.98,79.41,81.97,4.57,0.91,0.05,83.98,0.91,82,-0.03
912,Haunting Ground,180.85,175.26,178.20,5.59,0.91,0.03,180.85,0.91,178,-0.02
1928,Spark the Electric Jester 3,119.05,112.18,115.92,6.87,0.91,0.06,119.05,0.91,116,-0.03
732,Final Fantasy VI,167.21,160.10,163.73,7.11,0.91,0.04,167.21,0.91,164,-0.02
2569,Zack & Wiki - Quest for Barbaros' Treasure,90.65,81.90,86.72,8.75,0.91,0.10,90.65,0.91,86,-0.05
525,Dissidia Final Fantasy NT,74.39,62.90,68.95,11.49,0.91,0.15,74.39,0.91,69,-0.08
855,Grapple Dog,133.52,121.89,128.22,11.63,0.91,0.09,133.52,0.91,128,-0.05
2477,Wetrix,118.19,99.29,109.37,18.9,0.91,0.16,118.19,0.91,109,-0.09
1778,Saturnalia,36.56,17.50,27.37,19.06,0.91,0.52,36.56,0.91,27,-0.37
776,From the Abyss,112.40,90.97,102.49,21.43,0.91,0.19,112.40,0.91,102,-0.11
35,Advance Wars - Days of Ruin,103.96,79.64,93.09,24.32,0.91,0.23,103.96,0.91,92,-0.13
704,Figment 2 - Creed Valley,84.84,58.73,72.78,26.11,0.91,0.31,84.84,0.91,72,-0.18
535,Doki Doki Literature Club Plus,187.47,159.52,175.27,27.95,0.91,0.15,187.47,0.91,174,-0.08
2021,Super Crush KO,187.21,151.59,169.81,35.62,0.91,0.19,187.21,0.91,169,-0.11
991,Inertial Drift,102.01,50.24,79.75,51.77,0.91,0.51,102.01,0.91,76,-0.34
579,Dragons Lair Trilogy,128.04,70.11,102.81,57.93,0.91,0.45,128.04,0.91,99,-0.30
1117,Life is Strange - True Colors,139.52,60.36,103.53,79.16,0.91,0.57,139.52,0.91,100,-0.40
2511,Wolfstride,72.29,72.22,72.25,0.07,0.92,0.00,72.29,0.92,72,0.00
2388,Undertale,39.53,37.64,38.54,1.89,0.92,0.05,39.53,0.92,39,-0.03
487,Detention,191.69,188.39,189.94,3.3,0.92,0.02,191.69,0.92,190,-0.01
104,Armored Core - Verdict Day,55.61,49.78,52.75,5.83,0.92,0.10,55.61,0.92,53,-0.06
1011,Intravenous,65.55,59.44,62.23,6.11,0.92,0.09,65.55,0.92,62,-0.05
1932,SpellForce 2 Anniversary Edition,85.97,79.81,82.59,6.16,0.92,0.07,85.97,0.92,83,-0.04
946,Hitman 3,29.10,22.10,25.38,7,0.92,0.24,29.10,0.92,26,-0.14
347,Circus Electrique,69.90,61.01,65.45,8.89,0.92,0.13,69.90,0.92,65,-0.07
1910,Sonic Adventure 2 - Battle,143.79,132.16,137.49,11.63,0.92,0.08,143.79,0.92,138,-0.04
2084,Tales of Xillia 2,127.23,110.48,118.74,16.75,0.92,0.13,127.23,0.92,119,-0.07
36,Advance Wars - Dual Strike,103.11,83.68,93.07,19.43,0.92,0.19,103.11,0.92,93,-0.11
182,Batora Lost Haven,83.23,53.62,67.42,29.61,0.92,0.36,83.23,0.92,68,-0.22
1499,Paquerette Down the Bunburrows,85.29,35.60,59.60,49.69,0.92,0.58,85.29,0.92,60,-0.42
682,FAR Lone Sails,179.42,177.31,178.16,2.11,0.93,0.01,179.42,0.93,178,-0.01
929,Her Story,70.99,66.29,68.27,4.7,0.93,0.07,70.99,0.93,69,-0.03
2495,Willy Morgan and the Curse of Bone Town,72.05,67.21,69.38,4.84,0.93,0.07,72.05,0.93,70,-0.04
2075,Tails - The Backbone Preludes,76.23,64.44,69.19,11.79,0.93,0.15,76.23,0.93,70,-0.09
2527,X-Men Legends,66.97,54.80,59.83,12.17,0.93,0.18,66.97,0.93,61,-0.10
1368,NBA Street,123.12,109.90,115.46,13.22,0.93,0.11,123.12,0.93,117,-0.06
1243,Medievil 2,92.01,77.38,83.52,14.63,0.93,0.16,92.01,0.93,85,-0.09
1059,Killer is Dead,69.05,53.86,60.02,15.19,0.93,0.22,69.05,0.93,61,-0.13
232,BloodRayne - Betrayal,121.17,104.95,111.96,16.22,0.93,0.13,121.17,0.93,113,-0.07
2529,X-Men vs. Street Fighter,164.01,143.34,152.07,20.67,0.93,0.13,164.01,0.93,154,-0.07
1032,Jamestown+,140.76,119.13,128.02,21.63,0.93,0.15,140.76,0.93,130,-0.08
1075,Kirby - Planet Robobot,147.10,122.14,132.10,24.96,0.93,0.17,147.10,0.93,135,-0.09
30,Ace Attorney Investigations Collection,120.44,94.13,105.13,26.31,0.93,0.22,120.44,0.93,107,-0.12
1184,Magicka,99.56,67.32,80.67,32.24,0.93,0.32,99.56,0.93,83,-0.20
1773,Sam & Max - The Devil's Playhouse,104.88,71.86,86.43,33.02,0.93,0.31,104.88,0.93,88,-0.19
987,In Sound Mind,121.86,78.20,97.14,43.66,0.93,0.36,121.86,0.93,100,-0.22
181,Batman Vengeance,77.32,32.77,51.48,44.55,0.93,0.58,77.32,0.93,55,-0.41
688,Fate Unlimited Codes,150.47,103.55,123.28,46.92,0.93,0.31,150.47,0.93,127,-0.19
499,Devotion,29.15,23.83,25.61,5.32,0.94,0.18,29.15,0.94,26,-0.10
529,Divinity - Original Sin,137.48,131.34,133.47,6.14,0.94,0.04,137.48,0.94,134,-0.02
1366,Naruto Ultimate Ninja Storm,163.88,149.09,154.36,14.79,0.94,0.09,163.88,0.94,156,-0.05
240,Bloody Roar 4,83.34,62.95,69.78,20.39,0.94,0.24,83.34,0.94,73,-0.14
2139,The Coma 2 Vicious Sisters,42.25,20.71,27.90,21.54,0.94,0.51,42.25,0.94,31,-0.35
1620,Puddle Knights,106.77,83.77,91.72,23,0.94,0.22,106.77,0.94,95,-0.12
156,Balatro,116.19,92.20,100.24,23.99,0.94,0.21,116.19,0.94,104,-0.12
273,BROK the InvestiGator,118.52,90.31,100.91,28.21,0.94,0.24,118.52,0.94,104,-0.14
1087,La Pucelle Ragnarok,160.79,129.32,140.48,31.47,0.94,0.20,160.79,0.94,145,-0.11
288,Cadence of Hyrule - Crypt of the NecroDancer Featuring The Legend of Zelda,87.25,55.70,67.67,31.55,0.94,0.36,87.25,0.94,71,-0.22
2338,Travis Strikes Again - No More Heroes,113.32,74.08,87.26,39.24,0.94,0.35,113.32,0.94,94,-0.21
41,Afterimage,139.19,94.78,109.58,44.41,0.94,0.32,139.19,0.94,117,-0.19
1853,Sigma Theory,193.59,14.04,73.85,179.55,0.94,0.93,193.59,0.94,104,-0.87
820,Glass Masquerade 2 Illusions,60.86,54.45,56.45,6.41,0.95,0.11,60.86,0.95,58,-0.06
119,Assassin's Creed - Brotherhood,159.21,152.56,154.37,6.65,0.95,0.04,159.21,0.95,156,-0.02
33,Actraiser Renaissance,90.91,81.49,84.38,9.42,0.95,0.10,90.91,0.95,86,-0.06
1181,Mafia II,87.66,77.68,80.71,9.98,0.95,0.11,87.66,0.95,83,-0.06
1875,Skullgirls,105.76,95.70,98.48,10.06,0.95,0.10,105.76,0.95,101,-0.05
761,Folklore,54.02,43.65,46.61,10.37,0.95,0.19,54.02,0.95,49,-0.11
2163,The Great Ace Attorney Chronicles,163.42,149.41,153.74,14.01,0.95,0.09,163.42,0.95,156,-0.05
1305,Monster Boy and the Cursed Kingdom,168.90,154.29,158.53,14.61,0.95,0.09,168.90,0.95,162,-0.05
1025,Jade Empire,115.24,100.51,105.17,14.73,0.95,0.13,115.24,0.95,108,-0.07
1678,Red Wings - American Aces,148.58,132.29,137.10,16.29,0.95,0.11,148.58,0.95,140,-0.06
47,Age of Wonders 2 - The Wizard's Throne,102.42,78.13,85.88,24.29,0.95,0.24,102.42,0.95,90,-0.14
162,Ballance,132.32,106.50,114.15,25.82,0.95,0.20,132.32,0.95,119,-0.11
2360,Twelve Minutes,39.02,11.49,20.02,27.53,0.95,0.71,39.02,0.95,25,-0.57
601,Dungeons 4,132.40,104.28,113.53,28.12,0.95,0.21,132.40,0.95,118,-0.12
2008,Sudeki,116.27,86.22,95.88,30.05,0.95,0.26,116.27,0.95,101,-0.15
659,Evoland,78.15,41.66,52.34,36.49,0.95,0.47,78.15,0.95,60,-0.31
302,CARRION,73.48,31.16,43.23,42.32,0.95,0.58,73.48,0.95,52,-0.41
377,Control,146.22,93.60,108.09,52.62,0.95,0.36,146.22,0.95,120,-0.22
1726,River City - Tokyo Rumble,110.93,57.20,74.77,53.73,0.95,0.48,110.93,0.95,84,-0.32
186,Battletoads,131.26,74.86,92.69,56.4,0.95,0.43,131.26,0.95,103,-0.28
2017,Sundered,100.83,35.72,55.37,65.11,0.95,0.65,100.83,0.95,68,-0.48
2394,Unravel Two,156.63,153.45,154.15,3.18,0.96,0.02,156.63,0.96,155,-0.01
960,Hue,47.04,41.46,42.78,5.58,0.96,0.12,47.04,0.96,44,-0.06
2059,Syberia,102.36,96.73,98.02,5.63,0.96,0.06,102.36,0.96,100,-0.03
1180,Mafia III,102.37,93.47,95.81,8.9,0.96,0.09,102.37,0.96,98,-0.05
1629,Pyre,53.85,40.31,43.64,13.54,0.96,0.25,53.85,0.96,47,-0.15
330,Champions Return to Arms,51.35,36.92,40.02,14.43,0.96,0.28,51.35,0.96,44,-0.17
2079,Tales of Berseria,139.38,124.94,128.57,14.44,0.96,0.10,139.38,0.96,132,-0.06
1193,Mario & Sonic at the Olympic Games,152.89,135.62,140.09,17.27,0.96,0.11,152.89,0.96,144,-0.06
427,Daredevil - Man Without Fear,83.96,65.12,70.01,18.84,0.96,0.22,83.96,0.96,75,-0.13
1426,Noctuary,115.45,94.46,99.47,20.99,0.96,0.18,115.45,0.96,105,-0.10
917,Heart of Darkness,42.15,21.06,25.97,21.09,0.96,0.50,42.15,0.96,32,-0.34
2048,SUPERHOT - MIND CONTROL DELETE,199.11,177.05,182.61,22.06,0.96,0.11,199.11,0.96,188,-0.06
2261,The Witness,78.45,56.02,61.47,22.43,0.96,0.29,78.45,0.96,67,-0.17
1937,Spider Man The Movie,49.49,24.19,30.22,25.3,0.96,0.51,49.49,0.96,37,-0.35
1941,Spider-Man,49.49,24.19,30.22,25.3,0.96,0.51,49.49,0.96,37,-0.35
1532,Persona Q - Shadow of the Labyrinth,114.79,89.16,95.21,25.63,0.96,0.22,114.79,0.96,102,-0.13
495,Devil May Cry 4,83.10,56.35,62.10,26.75,0.96,0.32,83.10,0.96,70,-0.19
2493,Wildermyth,126.53,99.56,106.10,26.97,0.96,0.21,126.53,0.96,113,-0.12
1360,Naruto Shippuden - Ultimate Ninja Heroes 3,127.24,100.13,105.89,27.11,0.96,0.21,127.24,0.96,114,-0.12
1303,Momodora - Reverie Under the Moonlight,122.90,93.49,99.87,29.41,0.96,0.24,122.90,0.96,108,-0.14
2517,World of Goo 2,139.69,110.12,117.99,29.57,0.96,0.21,139.69,0.96,125,-0.12
1737,Rogue Legacy 2,118.16,88.39,95.06,29.77,0.96,0.25,118.16,0.96,103,-0.15
672,Fae Tactics,153.60,122.96,130.64,30.64,0.96,0.20,153.60,0.96,138,-0.11
2442,Voidigo,111.63,76.15,84.88,35.48,0.96,0.32,111.63,0.96,94,-0.19
1552,Pizza Tower,134.48,96.90,105.61,37.58,0.96,0.28,134.48,0.96,116,-0.16
833,Going Under,142.37,94.45,106.94,47.92,0.96,0.34,142.37,0.96,118,-0.20
1418,No More Heroes 3,150.22,98.07,111.25,52.15,0.96,0.35,150.22,0.96,124,-0.21
1465,Onimusha Warlords,78.26,23.62,35.64,54.64,0.96,0.70,78.26,0.96,51,-0.55
96,Arc the Lad II,150.89,90.27,103.44,60.62,0.96,0.40,150.89,0.96,121,-0.25
2102,Tekken 3,142.56,80.31,93.99,62.25,0.96,0.44,142.56,0.96,111,-0.28
322,Catherine,161.87,82.54,103.50,79.33,0.96,0.49,161.87,0.96,122,-0.33
2169,The Jackbox Party Pack 2,147.57,55.44,77.89,92.13,0.96,0.62,147.57,0.96,102,-0.46
348,Citizen Sleeper,146.55,48.88,73.91,97.67,0.96,0.67,146.55,0.96,98,-0.50
2134,The Bookwalker - Thief of Tales,139.12,29.64,53.61,109.48,0.96,0.79,139.12,0.96,84,-0.66
177,Batman - The TellTale Series,185.68,185.40,185.44,0.28,0.97,0.00,185.68,0.97,186,0.00
2259,The Witcher 3 - Wild Hunt,150.02,148.35,148.65,1.67,0.97,0.01,150.02,0.97,149,-0.01
1758,Sacred 2 Fallen Angel,107.59,105.48,105.82,2.11,0.97,0.02,107.59,0.97,107,-0.01
2337,Trauma Center - Under the Knife,132.61,127.69,128.43,4.92,0.97,0.04,132.61,0.97,130,-0.02
1633,Quake,15.54,9.81,10.80,5.73,0.97,0.37,15.54,0.97,13,-0.25
1687,Resident Evil 2,39.95,32.25,33.61,7.7,0.97,0.19,39.95,0.97,36,-0.11
750,Fire Emblem Fates,84.04,75.24,77.08,8.8,0.97,0.10,84.04,0.97,80,-0.06
2087,Tangle Tower,109.12,100.22,102.03,8.9,0.97,0.08,109.12,0.97,105,-0.04
468,Death's Gambit,50.78,40.75,42.30,10.03,0.97,0.20,50.78,0.97,46,-0.11
882,HAAK,92.06,80.90,82.94,11.16,0.97,0.12,92.06,0.97,86,-0.07
1071,Kingdom Hearts HD 1.5 ReMIX,131.59,119.49,121.33,12.1,0.97,0.09,131.59,0.97,126,-0.05
1523,Persona - Revelations,57.27,43.49,45.56,13.78,0.97,0.24,57.27,0.97,50,-0.14
972,I Am Dead,142.70,126.64,129.87,16.06,0.97,0.11,142.70,0.97,135,-0.06
1339,Musashi - Samurai Legend,57.30,40.45,43.64,16.85,0.97,0.29,57.30,0.97,49,-0.18
1022,Jackie Chan Stuntmaster,121.61,104.65,107.75,16.96,0.97,0.14,121.61,0.97,113,-0.08
962,Hunt the Night,103.16,83.86,87.14,19.3,0.97,0.19,103.16,0.97,94,-0.10
1680,Remember Me,128.54,108.27,111.43,20.27,0.97,0.16,128.54,0.97,118,-0.09
958,Hotline Miami,77.71,57.33,61.21,20.38,0.97,0.26,77.71,0.97,68,-0.15
2132,The Blackwell Bundle,76.96,54.88,58.25,22.08,0.97,0.29,76.96,0.97,66,-0.17
995,inFAMOUS First Light,134.86,110.55,115.52,24.31,0.97,0.18,134.86,0.97,123,-0.10
361,Coffee Talk,78.28,53.52,57.59,24.76,0.97,0.32,78.28,0.97,66,-0.19
2435,Viewtiful Joe - Double Trouble!,110.00,76.85,83.23,33.15,0.97,0.30,110.00,0.97,93,-0.18
1124,Lightning Warrior Raidy,151.75,118.58,124.76,33.17,0.97,0.22,151.75,0.97,135,-0.12
872,Gris,123.48,85.78,91.48,37.7,0.97,0.31,123.48,0.97,105,-0.18
1930,Speed Brawl,113.30,73.40,81.76,39.9,0.97,0.35,113.30,0.97,93,-0.22
916,Headlander,81.67,36.06,43.17,45.61,0.97,0.56,81.67,0.97,59,-0.39
1085,Kunai,102.25,55.51,64.67,46.74,0.97,0.46,102.25,0.97,79,-0.30
188,Bayonetta 3,82.08,30.38,38.76,51.7,0.97,0.63,82.08,0.97,56,-0.47
1738,Rogue Legacy,119.99,48.20,63.22,71.79,0.97,0.60,119.99,0.97,84,-0.43
1675,Red Faction,98.88,10.49,24.48,88.39,0.97,0.89,98.88,0.97,55,-0.82
813,Ghostrunner,137.26,45.47,63.99,91.79,0.97,0.67,137.26,0.97,91,-0.51
444,Dawn of Heroes,91.08,88.06,88.36,3.02,0.98,0.03,91.08,0.98,90,-0.02
436,Darksiders - Genesis,154.37,148.06,148.72,6.31,0.98,0.04,154.37,0.98,151,-0.02
854,Grandia,183.45,177.00,177.59,6.45,0.98,0.04,183.45,0.98,180,-0.02
1281,Middle-Earth - Shadow of War,35.67,27.68,28.54,7.99,0.98,0.22,35.67,0.98,32,-0.13
849,Grand Theft Auto - Vice City,106.32,97.98,98.81,8.34,0.98,0.08,106.32,0.98,102,-0.04
2151,The Evil Within 2,150.29,140.59,141.86,9.7,0.98,0.06,150.29,0.98,145,-0.03
154,Baba is You,34.23,24.37,25.79,9.86,0.98,0.29,34.23,0.98,29,-0.17
2415,Valkyria Chronicles 4,114.25,103.36,104.94,10.89,0.98,0.10,114.25,0.98,109,-0.05
755,First Cut Samurai Duel,20.13,4.57,6.44,15.56,0.98,0.77,20.13,0.98,12,-0.69
1204,Mario Kart 8 Deluxe,130.28,113.56,115.43,16.72,0.98,0.13,130.28,0.98,122,-0.07
2357,Turok - Rage Wars,123.03,106.05,108.51,16.98,0.98,0.14,123.03,0.98,115,-0.07
1993,Strangeland,59.90,42.15,44.63,17.75,0.98,0.30,59.90,0.98,51,-0.18
860,Greak - Memories of Azur,98.17,78.25,80.07,19.92,0.98,0.20,98.17,0.98,88,-0.11
2451,Wargroove,141.50,119.10,122.08,22.4,0.98,0.16,141.50,0.98,130,-0.09
869,GRIME,119.92,97.35,99.52,22.57,0.98,0.19,119.92,0.98,109,-0.10
1457,One Piece - Pirate Warriors 4,87.68,63.86,66.38,23.82,0.98,0.27,87.68,0.98,76,-0.16
2023,Super High Ball,116.53,92.21,95.07,24.32,0.98,0.21,116.53,0.98,104,-0.12
1856,Silent Bomber,89.96,65.19,67.97,24.77,0.98,0.28,89.96,0.98,78,-0.16
1270,Metro 2033,90.49,65.60,68.09,24.89,0.98,0.28,90.49,0.98,78,-0.16
2019,Sunless Skies,75.62,50.54,53.69,25.08,0.98,0.33,75.62,0.98,63,-0.20
521,Disney's Donald Duck - Goin' Quackers,104.10,77.12,80.95,26.98,0.98,0.26,104.10,0.98,91,-0.15
2276,Thousand Arms,125.05,95.01,98.56,30.04,0.98,0.24,125.05,0.98,110,-0.14
1549,Pillars of Eternity,90.06,53.41,58.28,36.65,0.98,0.41,90.06,0.98,72,-0.26
857,Gravity Circuit,154.63,116.65,121.27,37.98,0.98,0.25,154.63,0.98,136,-0.14
321,Catherine Full Body,152.33,109.88,116.07,42.45,0.98,0.28,152.33,0.98,131,-0.16
514,Disgaea 2 - Dark Hero Days,152.06,107.60,113.60,44.46,0.98,0.29,152.06,0.98,130,-0.17
2007,SUCCUBUS,87.71,42.56,48.31,45.15,0.98,0.51,87.71,0.98,65,-0.35
1822,Shadows of the Damned,87.16,39.19,45.61,47.97,0.98,0.55,87.16,0.98,63,-0.39
228,BlazBlue Entropy Effect,114.76,66.05,73.29,48.71,0.98,0.42,114.76,0.98,90,-0.27
56,Akane,98.63,42.81,50.06,55.82,0.98,0.57,98.63,0.98,71,-0.40
1005,Insect Swarm,108.74,50.42,56.63,58.32,0.98,0.54,108.74,0.98,80,-0.37
479,Demon Turf,163.94,94.60,102.57,69.34,0.98,0.42,163.94,0.98,129,-0.27
545,Doomblade,132.74,37.99,47.91,94.75,0.98,0.71,132.74,0.98,85,-0.56
589,Driver 2 - The Wheelman is Back,125.92,17.50,29.53,108.42,0.98,0.86,125.92,0.98,72,-0.77
800,Geometric Sniper Blood in Paris,74.92,74.67,74.69,0.25,0.99,0.00,74.92,0.99,75,0.00
1824,Shady Part of Me,55.55,54.77,54.81,0.78,0.99,0.01,55.55,0.99,55,-0.01
326,Celeste,87.69,86.58,86.64,1.11,0.99,0.01,87.69,0.99,87,-0.01
582,Drakengard 2,186.20,181.61,181.79,4.59,0.99,0.02,186.20,0.99,184,-0.01
2299,To The Moon,74.56,68.79,69.23,5.77,0.99,0.08,74.56,0.99,72,-0.04
992,Infamous - Festival of Blood,133.31,125.88,126.23,7.43,0.99,0.06,133.31,0.99,130,-0.03
586,Dreamscaper,9.00,1.38,1.62,7.62,0.99,0.85,9.00,0.99,5,-0.91
1614,Prototype,13.42,5.31,5.57,8.11,0.99,0.60,13.42,0.99,9,-0.48
2503,WitchSpring R,139.97,131.78,132.42,8.19,0.99,0.06,139.97,0.99,136,-0.03
1006,Inside,10.82,1.36,1.80,9.46,0.99,0.87,10.82,0.99,6,-0.93
5,24 Killers,66.84,54.77,55.31,12.07,0.99,0.18,66.84,0.99,61,-0.10
2127,The Banner Saga 2,141.13,128.10,128.97,13.03,0.99,0.09,141.13,0.99,135,-0.05
657,EVERSPACE,107.10,91.14,91.79,15.96,0.99,0.15,107.10,0.99,99,-0.08
1946,Split;Second,119.46,102.36,103.86,17.1,0.99,0.14,119.46,0.99,111,-0.08
1100,Legacy of Kain - Blood Omen 2,57.70,39.56,40.29,18.14,0.99,0.31,57.70,0.99,49,-0.19
1610,Project Nimbus,141.89,121.85,122.62,20.04,0.99,0.14,141.89,0.99,132,-0.08
2567,Ys The Oath in Felghana,95.26,72.65,73.46,22.61,0.99,0.24,95.26,0.99,84,-0.14
819,Gitaroo Man,110.75,87.08,87.82,23.67,0.99,0.21,110.75,0.99,99,-0.12
2164,The Gunk,118.07,94.26,95.59,23.81,0.99,0.20,118.07,0.99,106,-0.11
2247,The Thaumaturge,46.93,21.59,23.10,25.34,0.99,0.54,46.93,0.99,34,-0.38
1940,Spider-Man 2 - Enter Electro,106.95,81.58,83.34,25.37,0.99,0.24,106.95,0.99,94,-0.14
509,Dino Crisis,86.06,60.07,62.27,25.99,0.99,0.30,86.06,0.99,73,-0.18
684,Fatal Frame II Crimson Butterfly,44.79,18.08,18.88,26.71,0.99,0.60,44.79,0.99,31,-0.44
1531,Persona 5,101.85,74.72,76.49,27.13,0.99,0.27,101.85,0.99,88,-0.16
1450,OlliOlli World,154.98,126.96,128.25,28.02,0.99,0.18,154.98,0.99,141,-0.10
133,Assemble with Care,179.26,148.32,149.39,30.94,0.99,0.17,179.26,0.99,164,-0.10
29,Ace Attorney Investigations - Miles Edgeworth,131.83,97.80,100.50,34.03,0.99,0.26,131.83,0.99,115,-0.15
1920,Sonic X Shadow Generations,125.55,91.13,92.61,34.42,0.99,0.27,125.55,0.99,108,-0.16
1177,Madshot,68.35,33.73,35.21,34.62,0.99,0.51,68.35,0.99,51,-0.35
1186,Manhunt 2,120.51,85.15,86.59,35.36,0.99,0.29,120.51,0.99,103,-0.17
1725,River City - Rival Showdown,113.31,72.33,73.78,40.98,0.99,0.36,113.31,0.99,93,-0.22
316,Castlevania,81.30,39.60,42.68,41.7,0.99,0.51,81.30,0.99,60,-0.35
106,Armored Core VI Fires of Rubicon,120.41,75.40,79.02,45.01,0.99,0.37,120.41,0.99,98,-0.23
